data_id,id,modified,name,value,
785,1415401,1491562220,DeltaT_US,1.821,
786,1415402,1491562220,T2_US,63.778,
787,1415403,1491562220,AbsPower_US1,0.000,
788,1415404,1491562220,E_Cooling_US1,132306.859,
789,1415405,1491562221,E_Heating_US1,24.336,
790,1415406,1491562221,RelPower,0.000,
791,1415407,1491562221,RelPos,84.800,
792,1415408,1491562221,RelFlow,94.378,
793,1415409,1491562221,AbsFlow_US,33.284,
794,1415410,1491562221,T1_US,47.270,
795,1415411,1491562221,DeltaT_US,0.492,
796,1415412,1491562222,T2_US,47.761,
797,1415413,1491562222,AbsPower_US1,8.376,
798,1415414,1491562222,E_Cooling_US1,132022.844,
799,1415415,1491562222,E_Heating_US1,12.108,
800,1415416,1491562222,RelPower,3.916,
801,1415417,1491562222,RelPos,0.000,
802,1415418,1491562222,RelFlow,0.000,
803,1415419,1491562223,AbsFlow_US,0.000,
804,1415420,1491562223,T1_US,85.102,
805,1415421,1491562223,DeltaT_US,5.541,
806,1415422,1491562223,T2_US,90.643,
807,1415423,1491562223,AbsPower_US1,0.000,
808,1415424,1491562223,E_Cooling_US1,60318.309,
13,1415425,1491562224,AbsFlow_US,0.000,
812,1415426,1491562224,RelFlow,0.000,
813,1415427,1491562224,AbsFlow_US,0.000,
814,1415428,1491562225,T1_US,73.091,
815,1415429,1491562225,DeltaT_US,1.904,
816,1415430,1491562225,T2_US,71.187,
817,1415431,1491562225,AbsPower_US1,0.000,
818,1415432,1491562225,E_Cooling_US1,22552.506,
819,1415433,1491562225,E_Heating_US1,3.610,
820,1415434,1491562226,RelPower,0.000,
821,1415435,1491562226,RelPos,0.000,
822,1415436,1491562226,RelFlow,0.000,
823,1415437,1491562226,AbsFlow_US,0.000,
833,1415438,1491562233,AbsFlow_US,27.080,
834,1415439,1491562234,T1_US,47.471,
835,1415440,1491562234,DeltaT_US,7.969,
836,1415441,1491562234,T2_US,55.440,
837,1415442,1491562234,AbsPower_US1,105.678,
14,1415443,1491562234,T1_US,47.577,
838,1415444,1491562234,E_Cooling_US1,3060437.750,
839,1415445,1491562234,E_Heating_US1,115.445,
840,1415446,1491562235,RelPower,6.205,
841,1415447,1491562235,RelPos,29.690,
842,1415448,1491562235,RelFlow,13.795,
15,1415449,1491562235,DeltaT_US,7.531,
843,1415450,1491562235,AbsFlow_US,32.619,
844,1415451,1491562235,T1_US,47.138,
845,1415452,1491562235,DeltaT_US,9.488,
846,1415453,1491562236,T2_US,56.622,
847,1415454,1491562236,AbsPower_US1,152.210,
848,1415455,1491562236,E_Cooling_US1,1351780.250,
849,1415456,1491562236,E_Heating_US1,1860.367,
850,1415457,1491562236,RelPower,9.075,
853,1415458,1491562238,AbsFlow_US,0.000,
854,1415459,1491562238,T1_US,53.042,
855,1415460,1491562239,DeltaT_US,7.683,
856,1415461,1491562239,T2_US,60.724,
857,1415462,1491562239,AbsPower_US1,0.000,
858,1415463,1491562239,E_Cooling_US1,1028413.813,
859,1415464,1491562239,E_Heating_US1,11501.633,
860,1415465,1491562239,RelPower,0.000,
861,1415466,1491562240,RelPos,0.000,
862,1415467,1491562240,RelFlow,0.000,
863,1415468,1491562240,AbsFlow_US,0.000,
864,1415469,1491562240,T1_US,60.113,
865,1415470,1491562240,DeltaT_US,21.534,
866,1415471,1491562240,T2_US,81.666,
16,1415472,1491562241,T2_US,55.131,
867,1415473,1491562241,AbsPower_US1,0.000,
868,1415474,1491562241,E_Cooling_US1,755416.625,
869,1415475,1491562241,E_Heating_US1,0.767,
870,1415476,1491562241,RelPower,0.000,
871,1415477,1491562242,RelPos,0.000,
872,1415478,1491562242,RelFlow,0.000,
873,1415479,1491562242,AbsFlow_US,0.000,
874,1415480,1491562243,T1_US,57.006,
875,1415481,1491562243,DeltaT_US,9.179,
876,1415482,1491562243,T2_US,66.185,
877,1415483,1491562244,AbsPower_US1,0.000,
878,1415484,1491562244,E_Cooling_US1,1827506.125,
879,1415485,1491562244,E_Heating_US1,1.526,
880,1415486,1491562244,RelPower,0.000,
881,1415487,1491562244,RelPos,39.240,
882,1415488,1491562244,RelFlow,17.640,
883,1415489,1491562245,AbsFlow_US,28.837,
884,1415490,1491562245,T1_US,47.517,
885,1415491,1491562245,DeltaT_US,7.305,
886,1415492,1491562245,T2_US,54.817,
887,1415493,1491562245,AbsPower_US1,105.553,
888,1415494,1491562246,E_Cooling_US1,830654.188,
889,1415495,1491562246,E_Heating_US1,6.659,
890,1415496,1491562246,RelPower,10.302,
891,1415497,1491562246,RelPos,0.000,
892,1415498,1491562246,RelFlow,0.000,
893,1415499,1491562246,AbsFlow_US,0.000,
894,1415500,1491562246,T1_US,70.809,
895,1415501,1491562247,DeltaT_US,3.519,
896,1415502,1491562247,T2_US,74.327,
897,1415503,1491562247,AbsPower_US1,0.000,
898,1415504,1491562247,E_Cooling_US1,738.188,
899,1415505,1491562247,E_Heating_US1,1.019,
900,1415506,1491562247,RelPower,0.000,
901,1415507,1491562247,RelPos,100.000,
902,1415508,1491562248,RelFlow,100.398,
903,1415509,1491562248,AbsFlow_US,164.121,
904,1415510,1491562248,T1_US,46.705,
905,1415511,1491562248,DeltaT_US,2.329,
906,1415512,1491562248,T2_US,49.034,
907,1415513,1491562248,AbsPower_US1,191.890,
908,1415514,1491562249,E_Cooling_US1,1169547.750,
909,1415515,1491562249,E_Heating_US1,3.097,
910,1415516,1491562249,RelPower,18.689,
911,1415517,1491562249,RelPos,48.010,
912,1415518,1491562249,RelFlow,30.054,
913,1415519,1491562249,AbsFlow_US,49.129,
914,1415520,1491562250,T1_US,46.954,
915,1415521,1491562250,DeltaT_US,2.920,
916,1415522,1491562250,T2_US,49.879,
917,1415523,1491562251,AbsPower_US1,72.112,
918,1415524,1491562251,E_Cooling_US1,314825.531,
919,1415525,1491562251,E_Heating_US1,2.264,
920,1415526,1491562251,RelPower,7.061,
17,1415527,1491562253,AbsPower_US1,0.000,
924,1415528,1491562254,T1_US,53.138,
925,1415529,1491562255,DeltaT_US,0.211,
926,1415530,1491562255,T2_US,53.354,
927,1415531,1491562256,AbsPower_US1,0.000,
929,1415532,1491562257,E_Heating_US1,5491.166,
931,1415533,1491562257,RelPos,0.000,
932,1415534,1491562258,RelFlow,0.000,
933,1415535,1491562258,AbsFlow_US,0.000,
934,1415536,1491562259,T1_US,55.105,
935,1415537,1491562259,DeltaT_US,16.234,
936,1415538,1491562260,T2_US,71.339,
937,1415539,1491562260,AbsPower_US1,0.000,
938,1415540,1491562261,E_Cooling_US1,115738.531,
939,1415541,1491562261,E_Heating_US1,249.669,
18,1415542,1491562261,E_Cooling_US1,4830920.500,
940,1415543,1491562261,RelPower,0.000,
941,1415544,1491562263,RelPos,28.990,
942,1415545,1491562264,RelFlow,27.552,
943,1415546,1491562265,AbsFlow_US,2.752,
944,1415547,1491562265,T1_US,48.285,
945,1415548,1491562265,DeltaT_US,9.279,
946,1415549,1491562266,T2_US,57.564,
19,1415550,1491562266,E_Heating_US1,19751.359,
947,1415551,1491562266,AbsPower_US1,12.831,
948,1415552,1491562266,E_Cooling_US1,7233.040,
949,1415553,1491562266,E_Heating_US1,6.241,
950,1415554,1491562267,RelPower,20.773,
951,1415555,1491562267,RelPos,15.700,
952,1415556,1491562267,RelFlow,5.381,
953,1415557,1491562267,AbsFlow_US,0.702,
954,1415558,1491562268,T1_US,49.130,
