data_id,id,modified,name,value,
134,1263001,1491454190,T1_US,71.746,
135,1263002,1491454190,DeltaT_US,3.686,
136,1263003,1491454191,T2_US,75.431,
137,1263004,1491454191,AbsPower_US1,0.000,
138,1263005,1491454191,E_Cooling_US1,73841.625,
139,1263006,1491454191,E_Heating_US1,4.379,
140,1263007,1491454191,RelPower,0.000,
141,1263008,1491454192,RelPos,0.000,
142,1263009,1491454192,RelFlow,0.000,
143,1263010,1491454192,AbsFlow_US,0.000,
144,1263011,1491454192,T1_US,72.845,
145,1263012,1491454192,DeltaT_US,3.050,
146,1263013,1491454193,T2_US,75.895,
147,1263014,1491454193,AbsPower_US1,0.000,
148,1263015,1491454193,E_Cooling_US1,48309.125,
149,1263016,1491454193,E_Heating_US1,0.187,
150,1263017,1491454193,RelPower,0.000,
151,1263018,1491454193,RelPos,6.520,
152,1263019,1491454194,RelFlow,0.000,
153,1263020,1491454194,AbsFlow_US,0.000,
154,1263021,1491454194,T1_US,55.190,
155,1263022,1491454194,DeltaT_US,18.971,
156,1263023,1491454194,T2_US,74.160,
157,1263024,1491454194,AbsPower_US1,0.000,
158,1263025,1491454194,E_Cooling_US1,67299.336,
159,1263026,1491454195,E_Heating_US1,1.741,
160,1263027,1491454195,RelPower,0.000,
161,1263028,1491454195,RelPos,0.000,
162,1263029,1491454195,RelFlow,0.000,
17,1263030,1491454195,AbsPower_US1,0.000,
18,1263031,1491454196,E_Cooling_US1,4824935.500,
163,1263032,1491454196,AbsFlow_US,0.000,
164,1263033,1491454196,T1_US,50.531,
19,1263034,1491454196,E_Heating_US1,19751.359,
165,1263035,1491454196,DeltaT_US,14.647,
171,1263036,1491454205,RelPos,0.000,
172,1263037,1491454205,RelFlow,0.000,
173,1263038,1491454205,AbsFlow_US,0.000,
174,1263039,1491454205,T1_US,51.996,
175,1263040,1491454205,DeltaT_US,13.870,
176,1263041,1491454205,T2_US,65.861,
177,1263042,1491454206,AbsPower_US1,0.000,
178,1263043,1491454206,E_Cooling_US1,72075.516,
20,1263044,1491454206,RelPower,0.000,
179,1263045,1491454206,E_Heating_US1,15.650,
180,1263046,1491454206,RelPower,0.000,
181,1263047,1491454207,RelPos,0.000,
182,1263048,1491454207,RelFlow,0.000,
183,1263049,1491454207,AbsFlow_US,0.000,
184,1263050,1491454207,T1_US,51.668,
185,1263051,1491454207,DeltaT_US,17.816,
186,1263052,1491454208,T2_US,69.484,
187,1263053,1491454208,AbsPower_US1,0.000,
188,1263054,1491454208,E_Cooling_US1,91935.977,
189,1263055,1491454208,E_Heating_US1,5.705,
191,1263056,1491454211,RelPos,0.000,
192,1263057,1491454211,RelFlow,0.000,
193,1263058,1491454211,AbsFlow_US,0.000,
194,1263059,1491454211,T1_US,53.614,
195,1263060,1491454211,DeltaT_US,3.691,
196,1263061,1491454212,T2_US,57.305,
197,1263062,1491454212,AbsPower_US1,0.000,
198,1263063,1491454212,E_Cooling_US1,3918822.750,
199,1263064,1491454212,E_Heating_US1,2762.525,
200,1263065,1491454212,RelPower,0.000,
201,1263066,1491454213,RelPos,0.000,
202,1263067,1491454213,RelFlow,0.000,
204,1263068,1491454216,T1_US,53.683,
205,1263069,1491454216,DeltaT_US,3.123,
206,1263070,1491454216,T2_US,56.806,
207,1263071,1491454216,AbsPower_US1,0.000,
208,1263072,1491454216,E_Cooling_US1,1019806.000,
210,1263073,1491454222,RelPower,0.000,
211,1263074,1491454223,RelPos,0.000,
212,1263075,1491454223,RelFlow,0.000,
213,1263076,1491454223,AbsFlow_US,0.000,
214,1263077,1491454223,T1_US,68.197,
216,1263078,1491454225,T2_US,69.581,
217,1263079,1491454226,AbsPower_US1,0.000,
219,1263080,1491454227,E_Heating_US1,2.246,
225,1263081,1491454229,DeltaT_US,0.466,
226,1263082,1491454229,T2_US,71.943,
227,1263083,1491454229,AbsPower_US1,0.000,
228,1263084,1491454229,E_Cooling_US1,35649.047,
229,1263085,1491454229,E_Heating_US1,0.194,
230,1263086,1491454230,RelPower,0.000,
274,1263087,1491454353,T1_US,88.166,
275,1263088,1491454353,DeltaT_US,1.903,
276,1263089,1491454353,T2_US,86.268,
277,1263090,1491454353,AbsPower_US1,0.000,
278,1263091,1491454354,E_Cooling_US1,3092056.250,
279,1263092,1491454354,E_Heating_US1,1064.680,
280,1263093,1491454354,RelPower,0.000,
281,1263094,1491454354,RelPos,0.000,
282,1263095,1491454354,RelFlow,0.000,
283,1263096,1491454354,AbsFlow_US,0.000,
284,1263097,1491454355,T1_US,88.310,
285,1263098,1491454355,DeltaT_US,1.852,
286,1263099,1491454355,T2_US,86.458,
287,1263100,1491454355,AbsPower_US1,0.000,
288,1263101,1491454356,E_Cooling_US1,3403470.000,
289,1263102,1491454356,E_Heating_US1,5541.767,
290,1263103,1491454356,RelPower,0.000,
291,1263104,1491454356,RelPos,0.000,
292,1263105,1491454356,RelFlow,0.000,
293,1263106,1491454356,AbsFlow_US,0.000,
294,1263107,1491454356,T1_US,74.130,
295,1263108,1491454357,DeltaT_US,2.373,
296,1263109,1491454357,T2_US,76.499,
297,1263110,1491454357,AbsPower_US1,0.000,
298,1263111,1491454357,E_Cooling_US1,268.918,
299,1263112,1491454357,E_Heating_US1,0.007,
300,1263113,1491454357,RelPower,0.000,
301,1263114,1491454358,RelPos,19.110,
302,1263115,1491454358,RelFlow,4.103,
303,1263116,1491454358,AbsFlow_US,0.486,
305,1263117,1491454358,DeltaT_US,18.802,
306,1263118,1491454358,T2_US,67.304,
307,1263119,1491454358,AbsPower_US1,4.584,
308,1263120,1491454358,E_Cooling_US1,15353.352,
309,1263121,1491454359,E_Heating_US1,0.573,
310,1263122,1491454359,RelPower,4.475,
321,1263123,1491454389,RelPos,0.000,
322,1263124,1491454389,RelFlow,0.000,
323,1263125,1491454389,AbsFlow_US,0.000,
324,1263126,1491454390,T1_US,73.926,
325,1263127,1491454390,DeltaT_US,4.205,
326,1263128,1491454390,T2_US,78.131,
327,1263129,1491454390,AbsPower_US1,0.000,
328,1263130,1491454391,E_Cooling_US1,46653.844,
329,1263131,1491454391,E_Heating_US1,9.034,
330,1263132,1491454391,RelPower,0.000,
331,1263133,1491454391,RelPos,27.890,
332,1263134,1491454391,RelFlow,6.092,
333,1263135,1491454391,AbsFlow_US,7.725,
334,1263136,1491454392,T1_US,47.845,
335,1263137,1491454392,DeltaT_US,17.519,
336,1263138,1491454392,T2_US,65.368,
337,1263139,1491454392,AbsPower_US1,67.727,
340,1263140,1491454396,RelPower,10.058,
341,1263141,1491454396,RelPos,27.850,
342,1263142,1491454396,RelFlow,7.074,
343,1263143,1491454396,AbsFlow_US,8.971,
344,1263144,1491454396,T1_US,47.448,
345,1263145,1491454397,DeltaT_US,15.002,
346,1263146,1491454397,T2_US,62.450,
347,1263147,1491454397,AbsPower_US1,67.390,
348,1263148,1491454397,E_Cooling_US1,77697.031,
349,1263149,1491454397,E_Heating_US1,14.201,
350,1263150,1491454397,RelPower,9.394,
351,1263151,1491454398,RelPos,0.150,
352,1263152,1491454398,RelFlow,0.000,
353,1263153,1491454398,AbsFlow_US,0.000,
354,1263154,1491454398,T1_US,71.718,
355,1263155,1491454398,DeltaT_US,0.039,
356,1263156,1491454398,T2_US,71.757,
357,1263157,1491454398,AbsPower_US1,0.000,
358,1263158,1491454399,E_Cooling_US1,4.537,
359,1263159,1491454399,E_Heating_US1,1.746,
360,1263160,1491454399,RelPower,0.000,
361,1263161,1491454399,RelPos,0.000,
362,1263162,1491454399,RelFlow,0.000,
363,1263163,1491454399,AbsFlow_US,0.000,
364,1263164,1491454400,T1_US,66.448,
365,1263165,1491454400,DeltaT_US,8.242,
366,1263166,1491454401,T2_US,58.201,
367,1263167,1491454402,AbsPower_US1,0.000,
368,1263168,1491454402,E_Cooling_US1,232.676,
369,1263169,1491454402,E_Heating_US1,0.083,
370,1263170,1491454402,RelPower,0.000,
371,1263171,1491454402,RelPos,100.000,
372,1263172,1491454403,RelFlow,83.294,
373,1263173,1491454403,AbsFlow_US,19.529,
374,1263174,1491454403,T1_US,47.537,
375,1263175,1491454403,DeltaT_US,4.858,
376,1263176,1491454403,T2_US,52.395,
377,1263177,1491454403,AbsPower_US1,47.586,
378,1263178,1491454404,E_Cooling_US1,21709.912,
379,1263179,1491454404,E_Heating_US1,0.128,
380,1263180,1491454404,RelPower,29.059,
381,1263181,1491454404,RelPos,51.610,
382,1263182,1491454404,RelFlow,22.517,
383,1263183,1491454405,AbsFlow_US,12.848,
384,1263184,1491454405,T1_US,47.676,
385,1263185,1491454405,DeltaT_US,9.607,
386,1263186,1491454405,T2_US,57.287,
387,1263187,1491454405,AbsPower_US1,61.109,
388,1263188,1491454405,E_Cooling_US1,194389.828,
389,1263189,1491454406,E_Heating_US1,5724.011,
390,1263190,1491454406,RelPower,14.422,
391,1263191,1491454408,RelPos,56.550,
392,1263192,1491454408,RelFlow,18.347,
393,1263193,1491454408,AbsFlow_US,16.837,
394,1263194,1491454409,T1_US,47.523,
395,1263195,1491454409,DeltaT_US,12.265,
396,1263196,1491454409,T2_US,59.784,
397,1263197,1491454409,AbsPower_US1,103.749,
399,1263198,1491454412,E_Heating_US1,3.015,
400,1263199,1491454412,RelPower,19.066,
401,1263200,1491454413,RelPos,29.330,
402,1263201,1491454413,RelFlow,10.022,
403,1263202,1491454413,AbsFlow_US,12.708,
408,1263203,1491454417,E_Cooling_US1,215449.219,
409,1263204,1491454418,E_Heating_US1,1751.859,
410,1263205,1491454419,RelPower,8.942,
411,1263206,1491454419,RelPos,100.000,
412,1263207,1491454419,RelFlow,0.000,
413,1263208,1491454419,AbsFlow_US,0.000,
414,1263209,1491454419,T1_US,76.865,
415,1263210,1491454419,DeltaT_US,0.931,
416,1263211,1491454420,T2_US,77.801,
417,1263212,1491454420,AbsPower_US1,0.000,
418,1263213,1491454420,E_Cooling_US1,59216.184,
419,1263214,1491454420,E_Heating_US1,2.802,
420,1263215,1491454420,RelPower,0.000,
421,1263216,1491454420,RelPos,21.710,
422,1263217,1491454421,RelFlow,3.085,
423,1263218,1491454421,AbsFlow_US,2.136,
424,1263219,1491454421,T1_US,50.528,
425,1263220,1491454421,DeltaT_US,12.466,
426,1263221,1491454421,T2_US,62.994,
427,1263222,1491454422,AbsPower_US1,13.207,
428,1263223,1491454422,E_Cooling_US1,64490.613,
429,1263224,1491454422,E_Heating_US1,171.224,
430,1263225,1491454422,RelPower,3.187,
431,1263226,1491454422,RelPos,31.410,
432,1263227,1491454422,RelFlow,24.985,
433,1263228,1491454422,AbsFlow_US,5.505,
434,1263229,1491454423,T1_US,50.523,
435,1263230,1491454423,DeltaT_US,6.990,
436,1263231,1491454423,T2_US,57.513,
437,1263232,1491454423,AbsPower_US1,19.514,
438,1263233,1491454423,E_Cooling_US1,60219.254,
439,1263234,1491454423,E_Heating_US1,11.194,
440,1263235,1491454423,RelPower,11.904,
441,1263236,1491454423,RelPos,0.300,
442,1263237,1491454424,RelFlow,0.000,
443,1263238,1491454424,AbsFlow_US,0.000,
444,1263239,1491454424,T1_US,49.894,
445,1263240,1491454424,DeltaT_US,6.774,
446,1263241,1491454425,T2_US,56.663,
447,1263242,1491454425,AbsPower_US1,0.000,
