data_id,id,modified,name,value,
165,1748001,1491785381,DeltaT_US,11.168,
166,1748002,1491785381,T2_US,58.288,
167,1748003,1491785382,AbsPower_US1,58.523,
16,1748004,1491785383,T2_US,56.262,
171,1748005,1491785385,RelPos,66.810,
172,1748006,1491785386,RelFlow,48.673,
173,1748007,1491785386,AbsFlow_US,12.915,
175,1748008,1491785388,DeltaT_US,7.885,
176,1748009,1491785389,T2_US,55.160,
177,1748010,1491785391,AbsPower_US1,47.045,
182,1748011,1491785395,RelFlow,1.119,
183,1748012,1491785395,AbsFlow_US,0.341,
184,1748013,1491785395,T1_US,47.251,
185,1748014,1491785396,DeltaT_US,19.454,
186,1748015,1491785396,T2_US,66.710,
187,1748016,1491785396,AbsPower_US1,2.307,
188,1748017,1491785396,E_Cooling_US1,93335.391,
189,1748018,1491785397,E_Heating_US1,5.707,
190,1748019,1491785397,RelPower,0.000,
191,1748020,1491785397,RelPos,39.120,
192,1748021,1491785398,RelFlow,12.375,
194,1748022,1491785401,T1_US,47.069,
195,1748023,1491785401,DeltaT_US,11.736,
196,1748024,1491785401,T2_US,58.805,
197,1748025,1491785401,AbsPower_US1,349.638,
198,1748026,1491785401,E_Cooling_US1,3931151.250,
199,1748027,1491785402,E_Heating_US1,2762.525,
200,1748028,1491785402,RelPower,12.634,
201,1748029,1491785402,RelPos,39.640,
202,1748030,1491785402,RelFlow,11.776,
203,1748031,1491785402,AbsFlow_US,56.580,
204,1748032,1491785403,T1_US,47.018,
205,1748033,1491785403,DeltaT_US,11.117,
206,1748034,1491785404,T2_US,58.140,
207,1748035,1491785404,AbsPower_US1,315.355,
208,1748036,1491785404,E_Cooling_US1,1031303.000,
209,1748037,1491785404,E_Heating_US1,233.037,
210,1748038,1491785405,RelPower,11.400,
211,1748039,1491785405,RelPos,0.000,
212,1748040,1491785405,RelFlow,0.000,
213,1748041,1491785405,AbsFlow_US,0.000,
214,1748042,1491785405,T1_US,72.154,
216,1748043,1491785408,T2_US,73.483,
217,1748044,1491785408,AbsPower_US1,0.000,
218,1748045,1491785408,E_Cooling_US1,811.301,
219,1748046,1491785409,E_Heating_US1,2.246,
220,1748047,1491785409,RelPower,0.000,
221,1748048,1491785409,RelPos,23.010,
222,1748049,1491785409,RelFlow,3.796,
223,1748050,1491785410,AbsFlow_US,1.235,
224,1748051,1491785410,T1_US,47.103,
225,1748052,1491785410,DeltaT_US,20.423,
226,1748053,1491785410,T2_US,67.526,
227,1748054,1491785410,AbsPower_US1,12.057,
228,1748055,1491785411,E_Cooling_US1,35936.602,
229,1748056,1491785411,E_Heating_US1,0.194,
17,1748057,1491785411,AbsPower_US1,519.148,
230,1748058,1491785411,RelPower,5.842,
18,1748059,1491785419,E_Cooling_US1,4855863.000,
19,1748060,1491785419,E_Heating_US1,19751.359,
20,1748061,1491785437,RelPower,12.657,
271,1748062,1491785527,RelPos,0.000,
272,1748063,1491785527,RelFlow,0.000,
273,1748064,1491785527,AbsFlow_US,0.000,
274,1748065,1491785527,T1_US,92.722,
275,1748066,1491785527,DeltaT_US,4.432,
276,1748067,1491785527,T2_US,88.290,
277,1748068,1491785527,AbsPower_US1,0.000,
278,1748069,1491785528,E_Cooling_US1,3092056.250,
279,1748070,1491785528,E_Heating_US1,1064.680,
280,1748071,1491785528,RelPower,0.000,
281,1748072,1491785528,RelPos,0.000,
282,1748073,1491785528,RelFlow,0.000,
