data_id,id,modified,name,value,
224,1916801,1491896996,T1_US,67.459,
225,1916802,1491896997,DeltaT_US,5.495,
226,1916803,1491896997,T2_US,72.954,
227,1916804,1491896997,AbsPower_US1,0.000,
228,1916805,1491896997,E_Cooling_US1,36014.254,
229,1916806,1491896997,E_Heating_US1,0.194,
230,1916807,1491896997,RelPower,0.000,
271,1916808,1491897114,RelPos,0.000,
272,1916809,1491897114,RelFlow,0.000,
273,1916810,1491897114,AbsFlow_US,0.000,
274,1916811,1491897114,T1_US,89.776,
275,1916812,1491897115,DeltaT_US,1.180,
2,1916813,1491897115,RelFlow,1.555,
276,1916814,1491897115,T2_US,88.597,
277,1916815,1491897115,AbsPower_US1,0.000,
278,1916816,1491897116,E_Cooling_US1,3092056.250,
279,1916817,1491897116,E_Heating_US1,1064.680,
287,1916818,1491897128,AbsPower_US1,0.000,
288,1916819,1491897128,E_Cooling_US1,3403470.000,
290,1916820,1491897129,RelPower,0.000,
291,1916821,1491897130,RelPos,0.000,
292,1916822,1491897130,RelFlow,0.000,
293,1916823,1491897130,AbsFlow_US,0.000,
294,1916824,1491897130,T1_US,74.432,
295,1916825,1491897130,DeltaT_US,2.786,
296,1916826,1491897131,T2_US,77.213,
297,1916827,1491897131,AbsPower_US1,0.000,
298,1916828,1491897131,E_Cooling_US1,268.918,
299,1916829,1491897131,E_Heating_US1,0.007,
300,1916830,1491897131,RelPower,0.000,
301,1916831,1491897131,RelPos,19.260,
302,1916832,1491897132,RelFlow,4.250,
303,1916833,1491897132,AbsFlow_US,0.504,
304,1916834,1491897132,T1_US,47.888,
305,1916835,1491897132,DeltaT_US,19.212,
306,1916836,1491897132,T2_US,67.104,
307,1916837,1491897133,AbsPower_US1,4.845,
321,1916838,1491897167,RelPos,0.000,
322,1916839,1491897167,RelFlow,0.000,
323,1916840,1491897167,AbsFlow_US,0.000,
324,1916841,1491897168,T1_US,70.317,
325,1916842,1491897168,DeltaT_US,6.502,
326,1916843,1491897168,T2_US,76.819,
327,1916844,1491897168,AbsPower_US1,0.000,
328,1916845,1491897168,E_Cooling_US1,47473.930,
329,1916846,1491897168,E_Heating_US1,9.186,
330,1916847,1491897169,RelPower,0.000,
331,1916848,1491897169,RelPos,30.420,
332,1916849,1491897169,RelFlow,7.860,
333,1916850,1491897169,AbsFlow_US,9.967,
334,1916851,1491897169,T1_US,47.305,
335,1916852,1491897169,DeltaT_US,16.254,
336,1916853,1491897170,T2_US,63.564,
337,1916854,1491897170,AbsPower_US1,81.111,
338,1916855,1491897170,E_Cooling_US1,74601.055,
339,1916856,1491897170,E_Heating_US1,13.297,
340,1916857,1491897170,RelPower,11.310,
341,1916858,1491897170,RelPos,26.810,
342,1916859,1491897171,RelFlow,6.878,
343,1916860,1491897171,AbsFlow_US,8.721,
344,1916861,1491897171,T1_US,46.917,
345,1916862,1491897171,DeltaT_US,15.733,
346,1916863,1491897171,T2_US,62.650,
347,1916864,1491897171,AbsPower_US1,68.708,
348,1916865,1491897171,E_Cooling_US1,85315.344,
349,1916866,1491897172,E_Heating_US1,14.201,
350,1916867,1491897172,RelPower,9.580,
351,1916868,1491897172,RelPos,0.150,
352,1916869,1491897172,RelFlow,0.000,
353,1916870,1491897172,AbsFlow_US,0.000,
354,1916871,1491897172,T1_US,71.741,
355,1916872,1491897172,DeltaT_US,0.234,
356,1916873,1491897173,T2_US,71.975,
357,1916874,1491897173,AbsPower_US1,0.000,
358,1916875,1491897173,E_Cooling_US1,4.537,
359,1916876,1491897173,E_Heating_US1,1.746,
360,1916877,1491897173,RelPower,0.000,
361,1916878,1491897173,RelPos,0.000,
362,1916879,1491897174,RelFlow,0.000,
363,1916880,1491897174,AbsFlow_US,0.000,
364,1916881,1491897174,T1_US,66.327,
365,1916882,1491897174,DeltaT_US,8.998,
366,1916883,1491897174,T2_US,57.333,
367,1916884,1491897174,AbsPower_US1,0.000,
368,1916885,1491897174,E_Cooling_US1,232.676,
369,1916886,1491897175,E_Heating_US1,0.083,
370,1916887,1491897175,RelPower,0.000,
371,1916888,1491897175,RelPos,100.000,
372,1916889,1491897175,RelFlow,80.250,
373,1916890,1491897175,AbsFlow_US,19.294,
374,1916891,1491897175,T1_US,46.960,
375,1916892,1491897176,DeltaT_US,4.447,
376,1916893,1491897176,T2_US,51.416,
377,1916894,1491897176,AbsPower_US1,43.828,
378,1916895,1491897176,E_Cooling_US1,27176.066,
379,1916896,1491897176,E_Heating_US1,0.128,
380,1916897,1491897176,RelPower,26.736,
381,1916898,1491897176,RelPos,21.700,
382,1916899,1491897177,RelFlow,1.582,
383,1916900,1491897177,AbsFlow_US,0.903,
384,1916901,1491897177,T1_US,47.426,
385,1916902,1491897177,DeltaT_US,9.773,
386,1916903,1491897177,T2_US,57.200,
387,1916904,1491897177,AbsPower_US1,4.453,
388,1916905,1491897178,E_Cooling_US1,201602.156,
389,1916906,1491897178,E_Heating_US1,5724.011,
390,1916907,1491897178,RelPower,1.083,
391,1916908,1491897178,RelPos,0.000,
392,1916909,1491897179,RelFlow,0.000,
393,1916910,1491897179,AbsFlow_US,0.000,
394,1916911,1491897179,T1_US,47.334,
395,1916912,1491897179,DeltaT_US,3.265,
396,1916913,1491897179,T2_US,50.600,
397,1916914,1491897179,AbsPower_US1,0.000,
398,1916915,1491897180,E_Cooling_US1,564581.875,
399,1916916,1491897180,E_Heating_US1,3.015,
400,1916917,1491897180,RelPower,0.000,
401,1916918,1491897180,RelPos,0.000,
402,1916919,1491897180,RelFlow,0.000,
403,1916920,1491897180,AbsFlow_US,0.000,
404,1916921,1491897181,T1_US,47.018,
405,1916922,1491897181,DeltaT_US,6.719,
406,1916923,1491897181,T2_US,53.737,
407,1916924,1491897181,AbsPower_US1,0.000,
408,1916925,1491897181,E_Cooling_US1,222092.469,
409,1916926,1491897182,E_Heating_US1,1751.859,
410,1916927,1491897182,RelPower,0.000,
411,1916928,1491897182,RelPos,100.000,
412,1916929,1491897182,RelFlow,0.000,
413,1916930,1491897182,AbsFlow_US,0.000,
414,1916931,1491897182,T1_US,80.011,
415,1916932,1491897182,DeltaT_US,3.246,
416,1916933,1491897182,T2_US,83.261,
417,1916934,1491897183,AbsPower_US1,0.000,
418,1916935,1491897183,E_Cooling_US1,59216.184,
419,1916936,1491897183,E_Heating_US1,2.802,
420,1916937,1491897183,RelPower,0.000,
421,1916938,1491897183,RelPos,21.270,
422,1916939,1491897183,RelFlow,2.933,
423,1916940,1491897184,AbsFlow_US,2.030,
424,1916941,1491897184,T1_US,50.906,
425,1916942,1491897184,DeltaT_US,13.289,
426,1916943,1491897184,T2_US,64.195,
427,1916944,1491897184,AbsPower_US1,13.554,
428,1916945,1491897184,E_Cooling_US1,68618.125,
429,1916946,1491897185,E_Heating_US1,171.224,
430,1916947,1491897185,RelPower,3.219,
431,1916948,1491897185,RelPos,21.480,
432,1916949,1491897185,RelFlow,14.801,
433,1916950,1491897185,AbsFlow_US,3.209,
434,1916951,1491897185,T1_US,50.223,
435,1916952,1491897185,DeltaT_US,8.536,
436,1916953,1491897186,T2_US,58.755,
437,1916954,1491897186,AbsPower_US1,13.821,
438,1916955,1491897186,E_Cooling_US1,62518.543,
439,1916956,1491897186,E_Heating_US1,11.194,
440,1916957,1491897186,RelPower,8.431,
441,1916958,1491897186,RelPos,9.550,
442,1916959,1491897187,RelFlow,0.000,
443,1916960,1491897187,AbsFlow_US,0.000,
444,1916961,1491897187,T1_US,51.998,
445,1916962,1491897187,DeltaT_US,4.503,
446,1916963,1491897187,T2_US,56.506,
447,1916964,1491897188,AbsPower_US1,0.000,
448,1916965,1491897188,E_Cooling_US1,810857.500,
449,1916966,1491897189,E_Heating_US1,2430.325,
5,1916967,1491897189,DeltaT_US,12.372,
450,1916968,1491897189,RelPower,0.000,
451,1916969,1491897189,RelPos,0.000,
452,1916970,1491897189,RelFlow,0.000,
453,1916971,1491897190,AbsFlow_US,0.000,
454,1916972,1491897190,T1_US,51.542,
455,1916973,1491897190,DeltaT_US,4.448,
456,1916974,1491897190,T2_US,55.989,
457,1916975,1491897190,AbsPower_US1,0.000,
458,1916976,1491897191,E_Cooling_US1,317615.063,
459,1916977,1491897191,E_Heating_US1,10.462,
460,1916978,1491897191,RelPower,0.000,
461,1916979,1491897191,RelPos,0.000,
462,1916980,1491897191,RelFlow,0.000,
463,1916981,1491897191,AbsFlow_US,0.000,
464,1916982,1491897192,T1_US,52.783,
465,1916983,1491897192,DeltaT_US,9.069,
466,1916984,1491897192,T2_US,61.852,
467,1916985,1491897192,AbsPower_US1,0.000,
468,1916986,1491897192,E_Cooling_US1,278903.625,
469,1916987,1491897193,E_Heating_US1,21.333,
470,1916988,1491897193,RelPower,0.000,
471,1916989,1491897193,RelPos,0.000,
6,1916990,1491897193,T2_US,58.962,
472,1916991,1491897194,RelFlow,0.000,
473,1916992,1491897194,AbsFlow_US,0.000,
474,1916993,1491897194,T1_US,55.963,
475,1916994,1491897194,DeltaT_US,6.923,
476,1916995,1491897194,T2_US,62.886,
477,1916996,1491897195,AbsPower_US1,0.000,
478,1916997,1491897195,E_Cooling_US1,329595.219,
479,1916998,1491897195,E_Heating_US1,8.689,
480,1916999,1491897195,RelPower,0.000,
481,1917000,1491897195,RelPos,0.000,
482,1917001,1491897195,RelFlow,0.000,
483,1917002,1491897196,AbsFlow_US,0.000,
484,1917003,1491897196,T1_US,54.666,
485,1917004,1491897196,DeltaT_US,6.480,
486,1917005,1491897196,T2_US,61.147,
487,1917006,1491897196,AbsPower_US1,0.000,
488,1917007,1491897196,E_Cooling_US1,242608.438,
489,1917008,1491897196,E_Heating_US1,8.412,
490,1917009,1491897197,RelPower,0.000,
491,1917010,1491897197,RelPos,0.000,
492,1917011,1491897197,RelFlow,0.000,
493,1917012,1491897197,AbsFlow_US,0.000,
494,1917013,1491897197,T1_US,54.168,
495,1917014,1491897197,DeltaT_US,6.663,
7,1917015,1491897198,AbsPower_US1,0.000,
496,1917016,1491897198,T2_US,60.831,
497,1917017,1491897198,AbsPower_US1,0.000,
498,1917018,1491897198,E_Cooling_US1,299247.469,
499,1917019,1491897198,E_Heating_US1,32.981,
500,1917020,1491897198,RelPower,0.000,
501,1917021,1491897199,RelPos,0.000,
